CityCode,RegionCode,CityName,RegionId
56010,mi ,Lamont,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56011,mi ,Macatawa,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56012,mi ,Walhalla,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56013,mi ,Alden,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56014,mi ,Arcadia,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56015,mi ,Buckley,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56016,mi ,Cedar,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56017,mi ,Copemish,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56018,mi ,Eastport,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56019,mi ,Elberta,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56020,mi ,Falmouth,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56021,mi ,Filer City,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56022,mi ,Hersey,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56023,mi ,Honor,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56024,mi ,Idlewild,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56025,mi ,Irons,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56026,mi ,Kaleva,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56027,mi ,Kewadin,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56028,mi ,Lake Ann,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56029,mi ,Luther,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56030,mi ,Mayfield,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56031,mi ,Merritt,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56032,mi ,Old Mission,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56033,mi ,Omena,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56034,mi ,Onekama,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56035,mi ,South Boardman,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56036,mi ,Wellston,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56037,mi ,Afton,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56038,mi ,Barbeau,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56039,mi ,Burt Lake,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56040,mi ,Carp Lake,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56041,mi ,Conway,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56042,mi ,Cross Village,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56043,mi ,De Tour Village,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56044,mi ,Eckerman,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56045,mi ,Elmira,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56046,mi ,Goetzville,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56047,mi ,Good Hart,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56048,mi ,Hawks,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56049,mi ,Herron,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56050,mi ,Hessel,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56051,mi ,Hubbard Lake,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56052,mi ,Hulbert,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56053,mi ,Lachine,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56054,mi ,Levering,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56055,mi ,Millersburg,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56056,mi ,Moran,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56057,mi ,Mullett Lake,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56058,mi ,Naubinway,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56059,mi ,Oden,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56060,mi ,Posen,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56061,mi ,Presque Isle,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56063,mi ,Topinabee,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56064,mi ,Tower,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56065,mi ,Trout Lake,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56066,mi ,Waters,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56067,mi ,Bark River,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56068,mi ,Channing,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56069,mi ,Cooks,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56070,mi ,Arnold,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56071,mi ,Curtis,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56072,mi ,Deerton,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56073,mi ,Rumely,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56074,mi ,Engadine,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56075,mi ,Felch,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56076,mi ,Little Lake,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56077,mi ,Germfask,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56078,mi ,Gould City,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56079,mi ,Grand Marais,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56080,mi ,Harris,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56081,mi ,Ingalls,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56082,mi ,Loretto,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
17559,tas,Port Arthur,3FDA2832-B073-45FF-A70C-171926172589
17582,vic,Dandenong,9B998939-7B47-4288-B16E-46A59FA9E9F9
56083,mi ,Vulcan,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56084,mi ,Nadeau,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56085,mi ,National Mine,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56086,mi ,Palmer,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56087,mi ,Perkins,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56088,mi ,Perronville,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56090,mi ,Ralph,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56091,mi ,Rock,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56092,mi ,Seney,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56093,mi ,Shingleton,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56094,mi ,Spalding,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56096,mi ,Wells,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56097,mi ,Wetmore,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56098,mi ,Wilson,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56099,mi ,Ahmeek,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56100,mi ,Alpha,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56101,mi ,Amasa,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56102,mi ,Bessemer,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56103,mi ,Bruce Crossing,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56104,mi ,Chassell,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56105,mi ,Copper City,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56106,mi ,Covington,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56107,mi ,Dodgeville,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56108,mi ,Ewen,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56109,mi ,Gaastra,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56110,mi ,Greenland,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56111,mi ,Hubbell,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56112,mi ,Mass City,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56113,mi ,Nisula,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56114,mi ,Painesdale,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56115,mi ,Ramsay,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56116,mi ,Rockland,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56117,mi ,Sidnaw,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56118,mi ,Skanee,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56119,mi ,South Range,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56120,mi ,Trout Creek,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56121,mi ,Watton,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
56122,mi ,White Pine,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
61095,mi ,Frederic,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
61100,mi ,Rives Junction,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
61117,mi ,Kincheloe,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
61205,mi ,Eben Junction,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
61581,mi ,Big Bay,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
64777,mi ,Garden,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
64842,mi ,Lakeland,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
64861,mi ,Mc Millan,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
65033,mi ,Comins,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
251509,mi ,Eastlake,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
263281,mi ,Kearsarge,78B11A8C-2D29-4FA5-A9B8-7115DC8CAEBE
17,ny ,Oswego,90309C1C-8ECA-4547-8BED-AF1971862131
40,ny ,Stony Brook,90309C1C-8ECA-4547-8BED-AF1971862131
57,ny ,New York,90309C1C-8ECA-4547-8BED-AF1971862131
65,ny ,Bronx,90309C1C-8ECA-4547-8BED-AF1971862131
125,ny ,Rochester,90309C1C-8ECA-4547-8BED-AF1971862131
145,ny ,Syracuse,90309C1C-8ECA-4547-8BED-AF1971862131
146,ny ,Buffalo,90309C1C-8ECA-4547-8BED-AF1971862131
147,ny ,Corning,90309C1C-8ECA-4547-8BED-AF1971862131
148,ny ,Albany,90309C1C-8ECA-4547-8BED-AF1971862131
187,ny ,Poughkeepsie,90309C1C-8ECA-4547-8BED-AF1971862131
238,ny ,White Plains,90309C1C-8ECA-4547-8BED-AF1971862131
365,ny ,Port Chester,90309C1C-8ECA-4547-8BED-AF1971862131
366,ny ,Brooklyn,90309C1C-8ECA-4547-8BED-AF1971862131
527,ny ,Farmingdale,90309C1C-8ECA-4547-8BED-AF1971862131
528,ny ,Brentwood,90309C1C-8ECA-4547-8BED-AF1971862131
19453,vic,Elwood,9B998939-7B47-4288-B16E-46A59FA9E9F9
529,ny ,Niagara Falls,90309C1C-8ECA-4547-8BED-AF1971862131
608,ny ,Binghamton,90309C1C-8ECA-4547-8BED-AF1971862131
736,ny ,Great Neck,90309C1C-8ECA-4547-8BED-AF1971862131
803,ny ,Garden City,90309C1C-8ECA-4547-8BED-AF1971862131
891,ny ,Utica,90309C1C-8ECA-4547-8BED-AF1971862131
892,ny ,Rome,90309C1C-8ECA-4547-8BED-AF1971862131
933,ny ,Elmsford,90309C1C-8ECA-4547-8BED-AF1971862131
961,ny ,Ithaca,90309C1C-8ECA-4547-8BED-AF1971862131
974,ny ,Watertown,90309C1C-8ECA-4547-8BED-AF1971862131
1171,ny ,Hamburg,90309C1C-8ECA-4547-8BED-AF1971862131
1289,ny ,Riverhead,90309C1C-8ECA-4547-8BED-AF1971862131
19760,vic,Collingwood,9B998939-7B47-4288-B16E-46A59FA9E9F9
1290,ny ,Staten Island,90309C1C-8ECA-4547-8BED-AF1971862131
1445,ny ,Eastport,90309C1C-8ECA-4547-8BED-AF1971862131
1446,ny ,Babylon,90309C1C-8ECA-4547-8BED-AF1971862131
1450,ny ,Congers,90309C1C-8ECA-4547-8BED-AF1971862131
1451,ny ,Carmel,90309C1C-8ECA-4547-8BED-AF1971862131
1452,ny ,Yonkers,90309C1C-8ECA-4547-8BED-AF1971862131
1661,ny ,Hicksville,90309C1C-8ECA-4547-8BED-AF1971862131
1819,ny ,Somers,90309C1C-8ECA-4547-8BED-AF1971862131
1821,ny ,Delhi,90309C1C-8ECA-4547-8BED-AF1971862131
1840,ny ,Flushing,90309C1C-8ECA-4547-8BED-AF1971862131
1868,ny ,Williston Park,90309C1C-8ECA-4547-8BED-AF1971862131
1908,ny ,Guilderland,90309C1C-8ECA-4547-8BED-AF1971862131
1944,ny ,Tonawanda,90309C1C-8ECA-4547-8BED-AF1971862131
2044,ny ,Hilton,90309C1C-8ECA-4547-8BED-AF1971862131
2066,ny ,Nanuet,90309C1C-8ECA-4547-8BED-AF1971862131
2067,ny ,Spring Valley,90309C1C-8ECA-4547-8BED-AF1971862131
2070,ny ,Brewster,90309C1C-8ECA-4547-8BED-AF1971862131
2085,ny ,Bedford,90309C1C-8ECA-4547-8BED-AF1971862131
2143,ny ,Johnson City,90309C1C-8ECA-4547-8BED-AF1971862131
2144,ny ,Elmira,90309C1C-8ECA-4547-8BED-AF1971862131
2145,ny ,Endicott,90309C1C-8ECA-4547-8BED-AF1971862131
2146,ny ,Jamestown,90309C1C-8ECA-4547-8BED-AF1971862131
2147,ny ,Kingston,90309C1C-8ECA-4547-8BED-AF1971862131
2276,ny ,Clinton,90309C1C-8ECA-4547-8BED-AF1971862131
2278,ny ,Pleasantville,90309C1C-8ECA-4547-8BED-AF1971862131
2283,ny ,Bay Shore,90309C1C-8ECA-4547-8BED-AF1971862131
2344,ny ,Selden,90309C1C-8ECA-4547-8BED-AF1971862131
2348,ny ,Central Islip,90309C1C-8ECA-4547-8BED-AF1971862131
2409,ny ,Greenvale,90309C1C-8ECA-4547-8BED-AF1971862131
2414,ny ,Hamilton,90309C1C-8ECA-4547-8BED-AF1971862131
2416,ny ,Jamaica,90309C1C-8ECA-4547-8BED-AF1971862131
2417,ny ,Alfred,90309C1C-8ECA-4547-8BED-AF1971862131
2418,ny ,Schenectady,90309C1C-8ECA-4547-8BED-AF1971862131
2423,ny ,Troy,90309C1C-8ECA-4547-8BED-AF1971862131
20652,vic,Hastings,9B998939-7B47-4288-B16E-46A59FA9E9F9
20655,vic,Rochester,9B998939-7B47-4288-B16E-46A59FA9E9F9
20662,vic,Watsonia,9B998939-7B47-4288-B16E-46A59FA9E9F9
2498,ny ,Jericho,90309C1C-8ECA-4547-8BED-AF1971862131
20732,vic,Horsham,9B998939-7B47-4288-B16E-46A59FA9E9F9
20814,vic,Beaumaris,9B998939-7B47-4288-B16E-46A59FA9E9F9
20815,vic,Berwick,9B998939-7B47-4288-B16E-46A59FA9E9F9
2499,ny ,Plainview,90309C1C-8ECA-4547-8BED-AF1971862131
2501,ny ,Nyack,90309C1C-8ECA-4547-8BED-AF1971862131
2503,ny ,Commack,90309C1C-8ECA-4547-8BED-AF1971862131
2542,ny ,Southampton,90309C1C-8ECA-4547-8BED-AF1971862131
2552,ny ,Hempstead,90309C1C-8ECA-4547-8BED-AF1971862131
2554,ny ,Deer Park,90309C1C-8ECA-4547-8BED-AF1971862131
2596,ny ,Lake George,90309C1C-8ECA-4547-8BED-AF1971862131
2599,ny ,Yorktown Heights,90309C1C-8ECA-4547-8BED-AF1971862131
2630,ny ,Old Westbury,90309C1C-8ECA-4547-8BED-AF1971862131
2634,ny ,Canton,90309C1C-8ECA-4547-8BED-AF1971862131
2656,ny ,Purchase,90309C1C-8ECA-4547-8BED-AF1971862131
2732,ny ,Fairport,90309C1C-8ECA-4547-8BED-AF1971862131
2819,ny ,Melville,90309C1C-8ECA-4547-8BED-AF1971862131
2848,ny ,Keuka Park,90309C1C-8ECA-4547-8BED-AF1971862131
2856,ny ,Nassau,90309C1C-8ECA-4547-8BED-AF1971862131
2898,ny ,Huntington,90309C1C-8ECA-4547-8BED-AF1971862131
22795,vic,Mildura,9B998939-7B47-4288-B16E-46A59FA9E9F9
22796,vic,Moorabbin,9B998939-7B47-4288-B16E-46A59FA9E9F9
22797,vic,Nar Nar Goon,9B998939-7B47-4288-B16E-46A59FA9E9F9
22800,vic,Portsea,9B998939-7B47-4288-B16E-46A59FA9E9F9
22801,vic,Sale,9B998939-7B47-4288-B16E-46A59FA9E9F9
22802,vic,Shepparton,9B998939-7B47-4288-B16E-46A59FA9E9F9
22803,vic,Wangaratta,9B998939-7B47-4288-B16E-46A59FA9E9F9
2902,ny ,Fulton,90309C1C-8ECA-4547-8BED-AF1971862131
2903,ny ,Chautauqua,90309C1C-8ECA-4547-8BED-AF1971862131
2969,ny ,Bronxville,90309C1C-8ECA-4547-8BED-AF1971862131
2974,ny ,Dobbs Ferry,90309C1C-8ECA-4547-8BED-AF1971862131
2975,ny ,Aquebogue,90309C1C-8ECA-4547-8BED-AF1971862131
2976,ny ,Potsdam,90309C1C-8ECA-4547-8BED-AF1971862131
3010,ny ,Limestone,90309C1C-8ECA-4547-8BED-AF1971862131
3060,ny ,Minoa,90309C1C-8ECA-4547-8BED-AF1971862131
3125,ny ,Islip,90309C1C-8ECA-4547-8BED-AF1971862131
3173,ny ,Plattsburgh,90309C1C-8ECA-4547-8BED-AF1971862131
3212,ny ,Brockport,90309C1C-8ECA-4547-8BED-AF1971862131
3221,ny ,Cortland,90309C1C-8ECA-4547-8BED-AF1971862131
3222,ny ,New Paltz,90309C1C-8ECA-4547-8BED-AF1971862131
3223,ny ,Oneonta,90309C1C-8ECA-4547-8BED-AF1971862131
3227,ny ,Geneseo,90309C1C-8ECA-4547-8BED-AF1971862131
3313,ny ,Olean,90309C1C-8ECA-4547-8BED-AF1971862131
3339,ny ,Irvington,90309C1C-8ECA-4547-8BED-AF1971862131
3364,ny ,Manhasset,90309C1C-8ECA-4547-8BED-AF1971862131
3365,ny ,Canandaigua,90309C1C-8ECA-4547-8BED-AF1971862131
3372,ny ,New Rochelle,90309C1C-8ECA-4547-8BED-AF1971862131
3375,ny ,Hudson,90309C1C-8ECA-4547-8BED-AF1971862131
3470,ny ,Geneva,90309C1C-8ECA-4547-8BED-AF1971862131
3515,ny ,Depew,90309C1C-8ECA-4547-8BED-AF1971862131
3531,ny ,Astoria,90309C1C-8ECA-4547-8BED-AF1971862131
3540,ny ,Bellport,90309C1C-8ECA-4547-8BED-AF1971862131
3542,ny ,Valhalla,90309C1C-8ECA-4547-8BED-AF1971862131
3570,ny ,West Point,90309C1C-8ECA-4547-8BED-AF1971862131
3617,ny ,Palisades,90309C1C-8ECA-4547-8BED-AF1971862131
3668,ny ,Upton,90309C1C-8ECA-4547-8BED-AF1971862131
3761,ny ,Tarrytown,90309C1C-8ECA-4547-8BED-AF1971862131
3788,ny ,Bethpage,90309C1C-8ECA-4547-8BED-AF1971862131
3807,ny ,Rye,90309C1C-8ECA-4547-8BED-AF1971862131
3873,ny ,Morrisville,90309C1C-8ECA-4547-8BED-AF1971862131
3888,ny ,Cobleskill,90309C1C-8ECA-4547-8BED-AF1971862131
4100,ny ,Islandia,90309C1C-8ECA-4547-8BED-AF1971862131
4101,ny ,Pearl River,90309C1C-8ECA-4547-8BED-AF1971862131
4102,ny ,Saratoga Springs,90309C1C-8ECA-4547-8BED-AF1971862131
4106,ny ,Fredonia,90309C1C-8ECA-4547-8BED-AF1971862131
4148,ny ,Cold Spring Harbor,90309C1C-8ECA-4547-8BED-AF1971862131
4329,ny ,Westfield,90309C1C-8ECA-4547-8BED-AF1971862131
4330,ny ,Woodbury,90309C1C-8ECA-4547-8BED-AF1971862131
4361,ny ,Port Jervis,90309C1C-8ECA-4547-8BED-AF1971862131
4374,ny ,Huntington Station,90309C1C-8ECA-4547-8BED-AF1971862131
4457,ny ,Ft Drum,90309C1C-8ECA-4547-8BED-AF1971862131
4532,ny ,Pawling,90309C1C-8ECA-4547-8BED-AF1971862131
4587,ny ,Auburn,90309C1C-8ECA-4547-8BED-AF1971862131
4671,ny ,East Aurora,90309C1C-8ECA-4547-8BED-AF1971862131
4722,ny ,Watervliet,90309C1C-8ECA-4547-8BED-AF1971862131
4816,ny ,Holtsville,90309C1C-8ECA-4547-8BED-AF1971862131
4927,ny ,Romulus,90309C1C-8ECA-4547-8BED-AF1971862131
5003,ny ,Long Island City,90309C1C-8ECA-4547-8BED-AF1971862131
5071,ny ,Harrison,90309C1C-8ECA-4547-8BED-AF1971862131
5086,ny ,Floral Park,90309C1C-8ECA-4547-8BED-AF1971862131
5088,ny ,Webster,90309C1C-8ECA-4547-8BED-AF1971862131
5100,ny ,Medford,90309C1C-8ECA-4547-8BED-AF1971862131
5101,ny ,Mount Sinai,90309C1C-8ECA-4547-8BED-AF1971862131
5102,ny ,Port Washington,90309C1C-8ECA-4547-8BED-AF1971862131
5117,ny ,Verona,90309C1C-8ECA-4547-8BED-AF1971862131
5147,ny ,Westbury,90309C1C-8ECA-4547-8BED-AF1971862131
5152,ny ,Latham,90309C1C-8ECA-4547-8BED-AF1971862131
5160,ny ,Holbrook,90309C1C-8ECA-4547-8BED-AF1971862131
5248,ny ,Queensbury,90309C1C-8ECA-4547-8BED-AF1971862131
5360,ny ,Tuckahoe,90309C1C-8ECA-4547-8BED-AF1971862131
5410,ny ,Hauppauge,90309C1C-8ECA-4547-8BED-AF1971862131
24035,vic,Bairnsdale,9B998939-7B47-4288-B16E-46A59FA9E9F9
24039,vic,Echuca,9B998939-7B47-4288-B16E-46A59FA9E9F9
24045,vic,Portland,9B998939-7B47-4288-B16E-46A59FA9E9F9
24053,vic,Warrnambool,9B998939-7B47-4288-B16E-46A59FA9E9F9
24122,vic,Mornington,9B998939-7B47-4288-B16E-46A59FA9E9F9
24123,vic,Moe,9B998939-7B47-4288-B16E-46A59FA9E9F9
5439,ny ,Valley Stream,90309C1C-8ECA-4547-8BED-AF1971862131
5463,ny ,Scarsdale,90309C1C-8ECA-4547-8BED-AF1971862131
5465,ny ,Washingtonville,90309C1C-8ECA-4547-8BED-AF1971862131
5499,ny ,Victor,90309C1C-8ECA-4547-8BED-AF1971862131
5597,ny ,Uniondale,90309C1C-8ECA-4547-8BED-AF1971862131
5605,ny ,Sauquoit,90309C1C-8ECA-4547-8BED-AF1971862131
5611,ny ,East Greenbush,90309C1C-8ECA-4547-8BED-AF1971862131
5649,ny ,Rensselaer,90309C1C-8ECA-4547-8BED-AF1971862131
5758,ny ,Hawthorne,90309C1C-8ECA-4547-8BED-AF1971862131
5760,ny ,Suffern,90309C1C-8ECA-4547-8BED-AF1971862131
5761,ny ,Orangeburg,90309C1C-8ECA-4547-8BED-AF1971862131
5782,ny ,North Tonawanda,90309C1C-8ECA-4547-8BED-AF1971862131
5785,ny ,Clarence,90309C1C-8ECA-4547-8BED-AF1971862131
5786,ny ,Orchard Park,90309C1C-8ECA-4547-8BED-AF1971862131
5787,ny ,Lancaster,90309C1C-8ECA-4547-8BED-AF1971862131
5789,ny ,Bayport,90309C1C-8ECA-4547-8BED-AF1971862131
5791,ny ,Pulaski,90309C1C-8ECA-4547-8BED-AF1971862131
5792,ny ,Cazenovia,90309C1C-8ECA-4547-8BED-AF1971862131
5793,ny ,Camden,90309C1C-8ECA-4547-8BED-AF1971862131
5794,ny ,East Syracuse,90309C1C-8ECA-4547-8BED-AF1971862131
5795,ny ,Weedsport,90309C1C-8ECA-4547-8BED-AF1971862131
5796,ny ,Oneida,90309C1C-8ECA-4547-8BED-AF1971862131
5798,ny ,Albertson,90309C1C-8ECA-4547-8BED-AF1971862131
5799,ny ,Amityville,90309C1C-8ECA-4547-8BED-AF1971862131
5800,ny ,New Hyde Park,90309C1C-8ECA-4547-8BED-AF1971862131
5801,ny ,Locust Valley,90309C1C-8ECA-4547-8BED-AF1971862131
5805,ny ,Kinderhook,90309C1C-8ECA-4547-8BED-AF1971862131
5806,ny ,New Lebanon,90309C1C-8ECA-4547-8BED-AF1971862131
5808,ny ,Clifton Park,90309C1C-8ECA-4547-8BED-AF1971862131
5809,ny ,Voorheesville,90309C1C-8ECA-4547-8BED-AF1971862131
5810,ny ,Rensselaerville,90309C1C-8ECA-4547-8BED-AF1971862131
5811,ny ,Ft Edward,90309C1C-8ECA-4547-8BED-AF1971862131
5812,ny ,Ticonderoga,90309C1C-8ECA-4547-8BED-AF1971862131
5813,ny ,Castleton On Hudson,90309C1C-8ECA-4547-8BED-AF1971862131
5814,ny ,Glens Falls,90309C1C-8ECA-4547-8BED-AF1971862131
5815,ny ,Ballston Spa,90309C1C-8ECA-4547-8BED-AF1971862131
5831,ny ,Chester,90309C1C-8ECA-4547-8BED-AF1971862131
5832,ny ,Middletown,90309C1C-8ECA-4547-8BED-AF1971862131
5838,ny ,Maybrook,90309C1C-8ECA-4547-8BED-AF1971862131
5839,ny ,Newburgh,90309C1C-8ECA-4547-8BED-AF1971862131
5840,ny ,Le Roy,90309C1C-8ECA-4547-8BED-AF1971862131
5841,ny ,Pittsford,90309C1C-8ECA-4547-8BED-AF1971862131
5842,ny ,West Henrietta,90309C1C-8ECA-4547-8BED-AF1971862131
5902,ny ,Lowville,90309C1C-8ECA-4547-8BED-AF1971862131
6200,ny ,Katonah,90309C1C-8ECA-4547-8BED-AF1971862131
6201,ny ,Mount Vernon,90309C1C-8ECA-4547-8BED-AF1971862131
6202,ny ,Mamaroneck,90309C1C-8ECA-4547-8BED-AF1971862131
6203,ny ,Ossining,90309C1C-8ECA-4547-8BED-AF1971862131
6204,ny ,Pound Ridge,90309C1C-8ECA-4547-8BED-AF1971862131
6208,ny ,Ronkonkoma,90309C1C-8ECA-4547-8BED-AF1971862131
6209,ny ,Smithtown,90309C1C-8ECA-4547-8BED-AF1971862131
6212,ny ,Maspeth,90309C1C-8ECA-4547-8BED-AF1971862131
6214,ny ,New City,90309C1C-8ECA-4547-8BED-AF1971862131
6262,ny ,Liverpool,90309C1C-8ECA-4547-8BED-AF1971862131
6263,ny ,Newark,90309C1C-8ECA-4547-8BED-AF1971862131
6264,ny ,Camillus,90309C1C-8ECA-4547-8BED-AF1971862131
6335,ny ,York,90309C1C-8ECA-4547-8BED-AF1971862131
6336,ny ,Jackson Heights,90309C1C-8ECA-4547-8BED-AF1971862131
6396,ny ,Ontario,90309C1C-8ECA-4547-8BED-AF1971862131
6397,ny ,Rockville Centre,90309C1C-8ECA-4547-8BED-AF1971862131
6398,ny ,Syosset,90309C1C-8ECA-4547-8BED-AF1971862131
6399,ny ,Merrick,90309C1C-8ECA-4547-8BED-AF1971862131
6400,ny ,Mineola,90309C1C-8ECA-4547-8BED-AF1971862131
